cus_id,cus_type,cus_fname,cus_lname,cus_address,cus_province,cus_zipcode,cus_id_card,cus_phone,cus_email
3206,1,CUSfname3206,CUSlname3206,,,,,,
3207,1,CUSfname3207,CUSlname3207,,,,,,
3208,1,CUSfname3208,CUSlname3208,,,,,,
3209,1,CUSfname3209,CUSlname3209,,,,,,
3210,1,CUSfname3210,CUSlname3210,,,,,,
3211,1,CUSfname3211,CUSlname3211,,,,,,
3212,1,CUSfname3212,CUSlname3212,,,,,,
3213,1,CUSfname3213,CUSlname3213,,,,,,
3214,1,CUSfname3214,CUSlname3214,,,,,,
3215,1,CUSfname3215,CUSlname3215,,,,,,
3216,1,CUSfname3216,CUSlname3216,,,,,,
3217,1,CUSfname3217,CUSlname3217,,,,,,
3218,1,CUSfname3218,CUSlname3218,,,,,,
3219,1,CUSfname3219,CUSlname3219,,,,,,
3220,1,CUSfname3220,CUSlname3220,,,,,,
3221,1,CUSfname3221,CUSlname3221,,,,,,
3222,1,CUSfname3222,CUSlname3222,,,,,,
3223,1,CUSfname3223,CUSlname3223,,,,,,
3224,1,CUSfname3224,CUSlname3224,,,,,,
3225,1,CUSfname3225,CUSlname3225,,,,,,
3226,1,CUSfname3226,CUSlname3226,,,,,,
3227,1,CUSfname3227,CUSlname3227,,,,,,
3228,1,CUSfname3228,CUSlname3228,,,,,,
3229,1,CUSfname3229,CUSlname3229,,,,,,
3230,1,CUSfname3230,CUSlname3230,,,,,,
3231,1,CUSfname3231,CUSlname3231,,,,,,
3232,1,CUSfname3232,CUSlname3232,,,,,,
3233,1,CUSfname3233,CUSlname3233,,,,,,
3234,1,CUSfname3234,CUSlname3234,,,,,,
3235,1,CUSfname3235,CUSlname3235,,,,,,
3236,1,CUSfname3236,CUSlname3236,,,,,,
3237,1,CUSfname3237,CUSlname3237,,,,,,
3238,1,CUSfname3238,CUSlname3238,,,,,,
3239,1,CUSfname3239,CUSlname3239,,,,,,
3240,1,CUSfname3240,CUSlname3240,,,,,,
3241,1,CUSfname3241,CUSlname3241,,,,,,
3242,1,CUSfname3242,CUSlname3242,,,,,,
3243,1,CUSfname3243,CUSlname3243,,,,,,
3244,1,CUSfname3244,CUSlname3244,,,,,,
3245,1,CUSfname3245,CUSlname3245,,,,,,
3246,1,CUSfname3246,CUSlname3246,,,,,,
3247,1,CUSfname3247,CUSlname3247,,,,,,
3248,1,CUSfname3248,CUSlname3248,,,,,,
3249,1,CUSfname3249,CUSlname3249,,,,,,
3250,1,CUSfname3250,CUSlname3250,,,,,,
3251,1,CUSfname3251,CUSlname3251,,,,,,
3252,1,CUSfname3252,CUSlname3252,,,,,,
3253,1,CUSfname3253,CUSlname3253,,,,,,
3254,1,CUSfname3254,CUSlname3254,,,,,,
3255,1,CUSfname3255,CUSlname3255,,,,,,
3256,1,CUSfname3256,CUSlname3256,,,,,,
3257,1,CUSfname3257,CUSlname3257,,,,,,
3258,1,CUSfname3258,CUSlname3258,,,,,,
3259,1,CUSfname3259,CUSlname3259,,,,,,
3260,1,CUSfname3260,CUSlname3260,,,,,,
3261,1,CUSfname3261,CUSlname3261,,,,,,
3262,1,CUSfname3262,CUSlname3262,,,,,,
3263,1,CUSfname3263,CUSlname3263,,,,,,
3264,1,CUSfname3264,CUSlname3264,,,,,,
3265,1,CUSfname3265,CUSlname3265,,,,,,
3266,1,CUSfname3266,CUSlname3266,,,,,,
3267,1,CUSfname3267,CUSlname3267,,,,,,
3268,1,CUSfname3268,CUSlname3268,,,,,,
3269,1,CUSfname3269,CUSlname3269,,,,,,
3270,1,CUSfname3270,CUSlname3270,,,,,,
3271,1,CUSfname3271,CUSlname3271,,,,,,
3272,1,CUSfname3272,CUSlname3272,,,,,,
3273,1,CUSfname3273,CUSlname3273,,,,,,
3274,1,CUSfname3274,CUSlname3274,,,,,,
3275,1,CUSfname3275,CUSlname3275,,,,,,
3276,1,CUSfname3276,CUSlname3276,,,,,,
3277,1,CUSfname3277,CUSlname3277,,,,,,
3278,1,CUSfname3278,CUSlname3278,,,,,,
3279,2,CUSfname3279,CUSlname3279,,,,,,
3280,1,CUSfname3280,CUSlname3280,,,,,,
3281,1,CUSfname3281,CUSlname3281,,,,,,
3282,1,CUSfname3282,CUSlname3282,,,,,,
3283,1,CUSfname3283,CUSlname3283,,,,,,
3284,1,CUSfname3284,CUSlname3284,,,,,,
3285,1,CUSfname3285,CUSlname3285,,,,,,
3286,1,CUSfname3286,CUSlname3286,,,,,,
3287,1,CUSfname3287,CUSlname3287,,,,,,
3288,1,CUSfname3288,CUSlname3288,,,,,,
3289,1,CUSfname3289,CUSlname3289,,,,,,
3290,1,CUSfname3290,CUSlname3290,,,,,,
3291,1,CUSfname3291,CUSlname3291,,,,,,
3292,1,CUSfname3292,CUSlname3292,,,,,,
3293,1,CUSfname3293,CUSlname3293,,,,,,
3294,1,CUSfname3294,CUSlname3294,,,,,,
3295,1,CUSfname3295,CUSlname3295,,,,,,
3296,1,CUSfname3296,CUSlname3296,,,,,,
3297,1,CUSfname3297,CUSlname3297,,,,,,
3298,1,CUSfname3298,CUSlname3298,,,,,,
3299,1,CUSfname3299,CUSlname3299,,,,,,
3300,1,CUSfname3300,CUSlname3300,,,,,,
3301,1,CUSfname3301,CUSlname3301,,,,,,
3302,1,CUSfname3302,CUSlname3302,,,,,,
3303,1,CUSfname3303,CUSlname3303,,,,,,
3304,1,CUSfname3304,CUSlname3304,,,,,,
3305,1,CUSfname3305,CUSlname3305,,,,,,
3306,1,CUSfname3306,CUSlname3306,,,,,,
3307,1,CUSfname3307,CUSlname3307,,,,,,
3308,1,CUSfname3308,CUSlname3308,,,,,,
3309,1,CUSfname3309,CUSlname3309,,,,,,
3310,1,CUSfname3310,CUSlname3310,,,,,,
3311,1,CUSfname3311,CUSlname3311,,,,,,
3312,1,CUSfname3312,CUSlname3312,,,,,,
3313,1,CUSfname3313,CUSlname3313,,,,,,
3314,1,CUSfname3314,CUSlname3314,,,,,,
3315,1,CUSfname3315,CUSlname3315,,,,,,
3316,1,CUSfname3316,CUSlname3316,,,,,,
3317,1,CUSfname3317,CUSlname3317,,,,,,
3318,1,CUSfname3318,CUSlname3318,,,,,,
3319,1,CUSfname3319,CUSlname3319,,,,,,
3320,1,CUSfname3320,CUSlname3320,,,,,,
3321,1,CUSfname3321,CUSlname3321,,,,,,
3322,1,CUSfname3322,CUSlname3322,,,,,,
3323,1,CUSfname3323,CUSlname3323,,,,,,
3324,1,CUSfname3324,CUSlname3324,,,,,,
3325,1,CUSfname3325,CUSlname3325,,,,,,
3326,1,CUSfname3326,CUSlname3326,,,,,,
3327,1,CUSfname3327,CUSlname3327,,,,,,
3328,1,CUSfname3328,CUSlname3328,,,,,,
3329,1,CUSfname3329,CUSlname3329,,,,,,
3330,1,CUSfname3330,CUSlname3330,,,,,,
3331,1,CUSfname3331,CUSlname3331,,,,,,
3332,1,CUSfname3332,CUSlname3332,,,,,,
3333,1,CUSfname3333,CUSlname3333,,,,,,
3334,1,CUSfname3334,CUSlname3334,,,,,,
3335,1,CUSfname3335,CUSlname3335,,,,,,
3336,1,CUSfname3336,CUSlname3336,,,,,,
3337,1,CUSfname3337,CUSlname3337,,,,,,
3338,1,CUSfname3338,CUSlname3338,,,,,,
3339,1,CUSfname3339,CUSlname3339,,,,,,
3340,1,CUSfname3340,CUSlname3340,,,,,,
3341,1,CUSfname3341,CUSlname3341,,,,,,
3342,1,CUSfname3342,CUSlname3342,,,,,,
3343,1,CUSfname3343,CUSlname3343,,,,,,
3344,1,CUSfname3344,CUSlname3344,,,,,,
3345,1,CUSfname3345,CUSlname3345,,,,,,
3346,1,CUSfname3346,CUSlname3346,,,,,,
3347,1,CUSfname3347,CUSlname3347,,,,,,
3348,1,CUSfname3348,CUSlname3348,,,,,,
3349,1,CUSfname3349,CUSlname3349,,,,,,
3350,1,CUSfname3350,CUSlname3350,,,,,,
3351,1,CUSfname3351,CUSlname3351,,,,,,
3352,1,CUSfname3352,CUSlname3352,,,,,,
3353,1,CUSfname3353,CUSlname3353,,,,,,
3354,1,CUSfname3354,CUSlname3354,,,,,,
3355,1,CUSfname3355,CUSlname3355,,,,,,
3356,1,CUSfname3356,CUSlname3356,,,,,,
3357,1,CUSfname3357,CUSlname3357,,,,,,
3358,1,CUSfname3358,CUSlname3358,,,,,,
3359,1,CUSfname3359,CUSlname3359,,,,,,
3360,1,CUSfname3360,CUSlname3360,,,,,,
3361,1,CUSfname3361,CUSlname3361,,,,,,
3362,1,CUSfname3362,CUSlname3362,,,,,,
3363,1,CUSfname3363,CUSlname3363,,,,,,
3364,1,CUSfname3364,CUSlname3364,,,,,,
3365,1,CUSfname3365,CUSlname3365,,,,,,
3366,1,CUSfname3366,CUSlname3366,,,,,,
3367,1,CUSfname3367,CUSlname3367,,,,,,
3368,1,CUSfname3368,CUSlname3368,,,,,,
3369,1,CUSfname3369,CUSlname3369,,,,,,
3370,1,CUSfname3370,CUSlname3370,,,,,,
3371,1,CUSfname3371,CUSlname3371,,,,,,
3372,1,CUSfname3372,CUSlname3372,,,,,,
3373,1,CUSfname3373,CUSlname3373,,,,,,
3374,1,CUSfname3374,CUSlname3374,,,,,,
3375,1,CUSfname3375,CUSlname3375,,,,,,
3376,1,CUSfname3376,CUSlname3376,,,,,,
3377,1,CUSfname3377,CUSlname3377,,,,,,
3378,1,CUSfname3378,CUSlname3378,,,,,,
3379,1,CUSfname3379,CUSlname3379,,,,,,
3380,1,CUSfname3380,CUSlname3380,,,,,,
3381,1,CUSfname3381,CUSlname3381,,,,,,
3382,1,CUSfname3382,CUSlname3382,,,,,,
3383,1,CUSfname3383,CUSlname3383,,,,,,
3384,1,CUSfname3384,CUSlname3384,,,,,,
3385,1,CUSfname3385,CUSlname3385,,,,,,
3386,1,CUSfname3386,CUSlname3386,,,,,,
3387,1,CUSfname3387,CUSlname3387,,,,,,
3388,1,CUSfname3388,CUSlname3388,,,,,,
3389,1,CUSfname3389,CUSlname3389,,,,,,
3390,1,CUSfname3390,CUSlname3390,,,,,,
3391,1,CUSfname3391,CUSlname3391,,,,,,
3392,1,CUSfname3392,CUSlname3392,,,,,,
3393,1,CUSfname3393,CUSlname3393,,,,,,
3394,1,CUSfname3394,CUSlname3394,,,,,,
3395,1,CUSfname3395,CUSlname3395,,,,,,
3396,1,CUSfname3396,CUSlname3396,,,,,,
3397,1,CUSfname3397,CUSlname3397,,,,,,
3398,1,CUSfname3398,CUSlname3398,,,,,,
3399,1,CUSfname3399,CUSlname3399,,,,,,
3400,1,CUSfname3400,CUSlname3400,,,,,,
3401,1,CUSfname3401,CUSlname3401,,,,,,
3402,1,CUSfname3402,CUSlname3402,,,,,,
3403,1,CUSfname3403,CUSlname3403,,,,,,
3404,1,CUSfname3404,CUSlname3404,,,,,,
3405,1,CUSfname3405,CUSlname3405,,,,,,
3406,1,CUSfname3406,CUSlname3406,,,,,,
3407,1,CUSfname3407,CUSlname3407,,,,,,
3408,1,CUSfname3408,CUSlname3408,,,,,,
3409,1,CUSfname3409,CUSlname3409,,,,,,
3410,1,CUSfname3410,CUSlname3410,,,,,,
3411,1,CUSfname3411,CUSlname3411,,,,,,
3412,1,CUSfname3412,CUSlname3412,,,,,,
3413,1,CUSfname3413,CUSlname3413,,,,,,
3414,1,CUSfname3414,CUSlname3414,,,,,,
3415,1,CUSfname3415,CUSlname3415,,,,,,
3416,1,CUSfname3416,CUSlname3416,,,,,,
3417,1,CUSfname3417,CUSlname3417,,,,,,
3418,1,CUSfname3418,CUSlname3418,,,,,,
3419,1,CUSfname3419,CUSlname3419,,,,,,
3420,1,CUSfname3420,CUSlname3420,,,,,,
3421,1,CUSfname3421,CUSlname3421,,,,,,
3422,1,CUSfname3422,CUSlname3422,,,,,,
3423,1,CUSfname3423,CUSlname3423,,,,,,
3424,1,CUSfname3424,CUSlname3424,,,,,,
3425,2,CUSfname3425,CUSlname3425,,,,,,
3426,1,CUSfname3426,CUSlname3426,,,,,,
3427,1,CUSfname3427,CUSlname3427,,,,,,
3428,1,CUSfname3428,CUSlname3428,,,,,,
3429,1,CUSfname3429,CUSlname3429,,,,,,
3430,1,CUSfname3430,CUSlname3430,,,,,,
3431,1,CUSfname3431,CUSlname3431,,,,,,
3432,1,CUSfname3432,CUSlname3432,,,,,,
3433,1,CUSfname3433,CUSlname3433,,,,,,
3434,1,CUSfname3434,CUSlname3434,,,,,,
3435,1,CUSfname3435,CUSlname3435,,,,,,
3436,1,CUSfname3436,CUSlname3436,,,,,,
3437,1,CUSfname3437,CUSlname3437,,,,,,
3438,1,CUSfname3438,CUSlname3438,,,,,,
3439,1,CUSfname3439,CUSlname3439,,,,,,
3440,1,CUSfname3440,CUSlname3440,,,,,,
3441,1,CUSfname3441,CUSlname3441,,,,,,
3442,1,CUSfname3442,CUSlname3442,,,,,,
3443,1,CUSfname3443,CUSlname3443,,,,,,
3444,1,CUSfname3444,CUSlname3444,,,,,,
3445,1,CUSfname3445,CUSlname3445,,,,,,
3446,1,CUSfname3446,CUSlname3446,,,,,,
3447,1,CUSfname3447,CUSlname3447,,,,,,
3448,1,CUSfname3448,CUSlname3448,,,,,,
3449,1,CUSfname3449,CUSlname3449,,,,,,
3450,1,CUSfname3450,CUSlname3450,,,,,,
3451,2,CUSfname3451,CUSlname3451,,,,,,
3452,1,CUSfname3452,CUSlname3452,,,,,,
3453,1,CUSfname3453,CUSlname3453,,,,,,
3454,1,CUSfname3454,CUSlname3454,,,,,,
3455,1,CUSfname3455,CUSlname3455,,,,,,
3456,1,CUSfname3456,CUSlname3456,,,,,,
3457,1,CUSfname3457,CUSlname3457,,,,,,
3458,1,CUSfname3458,CUSlname3458,,,,,,
3459,1,CUSfname3459,CUSlname3459,,,,,,
3460,1,CUSfname3460,CUSlname3460,,,,,,
3461,2,CUSfname3461,CUSlname3461,,,,,,
3462,2,CUSfname3462,CUSlname3462,,,,,,
3463,2,CUSfname3463,CUSlname3463,,,,,,
3464,2,CUSfname3464,CUSlname3464,,,,,,
3465,2,CUSfname3465,CUSlname3465,,,,,,
3466,2,CUSfname3466,CUSlname3466,,,,,,
3467,2,CUSfname3467,CUSlname3467,,,,,,
3468,2,CUSfname3468,CUSlname3468,,,,,,
3469,1,CUSfname3469,CUSlname3469,,,,,,
3470,1,CUSfname3470,CUSlname3470,,,,,,
3471,1,CUSfname3471,CUSlname3471,,,,,,
3472,1,CUSfname3472,CUSlname3472,,,,,,
3473,1,CUSfname3473,CUSlname3473,,,,,,
3474,1,CUSfname3474,CUSlname3474,,,,,,
3475,1,CUSfname3475,CUSlname3475,,,,,,
3476,1,CUSfname3476,CUSlname3476,,,,,,
3477,1,CUSfname3477,CUSlname3477,,,,,,
3478,1,CUSfname3478,CUSlname3478,,,,,,
3479,1,CUSfname3479,CUSlname3479,,,,,,
3480,1,CUSfname3480,CUSlname3480,,,,,,
3481,1,CUSfname3481,CUSlname3481,,,,,,
3482,1,CUSfname3482,CUSlname3482,,,,,,
3483,1,CUSfname3483,CUSlname3483,,,,,,
3484,1,CUSfname3484,CUSlname3484,,,,,,
3485,1,CUSfname3485,CUSlname3485,,,,,,
3486,1,CUSfname3486,CUSlname3486,,,,,,
3487,1,CUSfname3487,CUSlname3487,,,,,,
3488,1,CUSfname3488,CUSlname3488,,,,,,
3489,1,CUSfname3489,CUSlname3489,,,,,,
3490,1,CUSfname3490,CUSlname3490,,,,,,
3491,1,CUSfname3491,CUSlname3491,,,,,,
3492,1,CUSfname3492,CUSlname3492,,,,,,
3493,1,CUSfname3493,CUSlname3493,,,,,,
3494,1,CUSfname3494,CUSlname3494,,,,,,
3495,1,CUSfname3495,CUSlname3495,,,,,,
3496,1,CUSfname3496,CUSlname3496,,,,,,
3497,1,CUSfname3497,CUSlname3497,,,,,,
3498,1,CUSfname3498,CUSlname3498,,,,,,
3499,1,CUSfname3499,CUSlname3499,,,,,,
3500,1,CUSfname3500,CUSlname3500,,,,,,
3501,1,CUSfname3501,CUSlname3501,,,,,,
3502,1,CUSfname3502,CUSlname3502,,,,,,
3503,1,CUSfname3503,CUSlname3503,,,,,,
3504,1,CUSfname3504,CUSlname3504,,,,,,
3505,1,CUSfname3505,CUSlname3505,,,,,,
3506,1,CUSfname3506,CUSlname3506,,,,,,
3507,1,CUSfname3507,CUSlname3507,,,,,,
3508,1,CUSfname3508,CUSlname3508,,,,,,
3509,1,CUSfname3509,CUSlname3509,,,,,,
3510,1,CUSfname3510,CUSlname3510,,,,,,
3511,2,CUSfname3511,CUSlname3511,,,,,,
3512,1,CUSfname3512,CUSlname3512,,,,,,
3513,1,CUSfname3513,CUSlname3513,,,,,,
3514,1,CUSfname3514,CUSlname3514,,,,,,
3515,1,CUSfname3515,CUSlname3515,,,,,,
3516,1,CUSfname3516,CUSlname3516,,,,,,
3517,1,CUSfname3517,CUSlname3517,,,,,,
3518,1,CUSfname3518,CUSlname3518,,,,,,
3519,1,CUSfname3519,CUSlname3519,,,,,,
3520,1,CUSfname3520,CUSlname3520,,,,,,
3521,1,CUSfname3521,CUSlname3521,,,,,,
3522,1,CUSfname3522,CUSlname3522,,,,,,
3523,1,CUSfname3523,CUSlname3523,,,,,,
3524,1,CUSfname3524,CUSlname3524,,,,,,
3525,1,CUSfname3525,CUSlname3525,,,,,,
3526,1,CUSfname3526,CUSlname3526,,,,,,
3527,1,CUSfname3527,CUSlname3527,,,,,,
3528,1,CUSfname3528,CUSlname3528,,,,,,
3529,1,CUSfname3529,CUSlname3529,,,,,,
3530,1,CUSfname3530,CUSlname3530,,,,,,
3531,1,CUSfname3531,CUSlname3531,,,,,,
3532,1,CUSfname3532,CUSlname3532,,,,,,
3533,1,CUSfname3533,CUSlname3533,,,,,,
3534,1,CUSfname3534,CUSlname3534,,,,,,
3535,1,CUSfname3535,CUSlname3535,,,,,,
3536,1,CUSfname3536,CUSlname3536,,,,,,
3537,1,CUSfname3537,CUSlname3537,,,,,,
3538,1,CUSfname3538,CUSlname3538,,,,,,
3539,1,CUSfname3539,CUSlname3539,,,,,,
3540,1,CUSfname3540,CUSlname3540,,,,,,
3541,1,CUSfname3541,CUSlname3541,,,,,,
3542,1,CUSfname3542,CUSlname3542,,,,,,
3543,1,CUSfname3543,CUSlname3543,,,,,,
3544,1,CUSfname3544,CUSlname3544,,,,,,
3545,1,CUSfname3545,CUSlname3545,,,,,,
3546,2,CUSfname3546,CUSlname3546,,,,,,
3547,2,CUSfname3547,CUSlname3547,,,,,,
3548,1,CUSfname3548,CUSlname3548,,,,,,
3549,1,CUSfname3549,CUSlname3549,,,,,,
3550,1,CUSfname3550,CUSlname3550,,,,,,
3551,1,CUSfname3551,CUSlname3551,,,,,,
3552,1,CUSfname3552,CUSlname3552,,,,,,
3553,1,CUSfname3553,CUSlname3553,,,,,,
3554,1,CUSfname3554,CUSlname3554,,,,,,
3555,1,CUSfname3555,CUSlname3555,,,,,,
3556,1,CUSfname3556,CUSlname3556,,,,,,
3557,1,CUSfname3557,CUSlname3557,,,,,,
3558,1,CUSfname3558,CUSlname3558,,,,,,
3559,1,CUSfname3559,CUSlname3559,,,,,,
3560,1,CUSfname3560,CUSlname3560,,,,,,
3561,1,CUSfname3561,CUSlname3561,,,,,,
3562,1,CUSfname3562,CUSlname3562,,,,,,
3563,1,CUSfname3563,CUSlname3563,,,,,,
3564,1,CUSfname3564,CUSlname3564,,,,,,
3565,1,CUSfname3565,CUSlname3565,,,,,,
3566,1,CUSfname3566,CUSlname3566,,,,,,
3567,1,CUSfname3567,CUSlname3567,,,,,,
3568,1,CUSfname3568,CUSlname3568,,,,,,
3569,1,CUSfname3569,CUSlname3569,,,,,,
3570,1,CUSfname3570,CUSlname3570,,,,,,
3571,1,CUSfname3571,CUSlname3571,,,,,,
3572,1,CUSfname3572,CUSlname3572,,,,,,
3573,1,CUSfname3573,CUSlname3573,,,,,,
3574,1,CUSfname3574,CUSlname3574,,,,,,
3575,1,CUSfname3575,CUSlname3575,,,,,,
3576,1,CUSfname3576,CUSlname3576,,,,,,
3577,1,CUSfname3577,CUSlname3577,,,,,,
3578,1,CUSfname3578,CUSlname3578,,,,,,
3579,1,CUSfname3579,CUSlname3579,,,,,,
3580,1,CUSfname3580,CUSlname3580,,,,,,
3581,1,CUSfname3581,CUSlname3581,,,,,,
3582,1,CUSfname3582,CUSlname3582,,,,,,
3583,1,CUSfname3583,CUSlname3583,,,,,,
3584,1,CUSfname3584,CUSlname3584,,,,,,
3585,1,CUSfname3585,CUSlname3585,,,,,,
3586,1,CUSfname3586,CUSlname3586,,,,,,
3587,1,CUSfname3587,CUSlname3587,,,,,,
3588,1,CUSfname3588,CUSlname3588,,,,,,
3589,1,CUSfname3589,CUSlname3589,,,,,,
3590,1,CUSfname3590,CUSlname3590,,,,,,
3591,1,CUSfname3591,CUSlname3591,,,,,,
3592,1,CUSfname3592,CUSlname3592,,,,,,
3593,1,CUSfname3593,CUSlname3593,,,,,,
3594,1,CUSfname3594,CUSlname3594,,,,,,
3595,1,CUSfname3595,CUSlname3595,,,,,,
3596,1,CUSfname3596,CUSlname3596,,,,,,
3597,1,CUSfname3597,CUSlname3597,,,,,,
3598,1,CUSfname3598,CUSlname3598,,,,,,
3599,1,CUSfname3599,CUSlname3599,,,,,,
3600,1,CUSfname3600,CUSlname3600,,,,,,
3601,1,CUSfname3601,CUSlname3601,,,,,,
3602,1,CUSfname3602,CUSlname3602,,,,,,
3603,1,CUSfname3603,CUSlname3603,,,,,,
3604,1,CUSfname3604,CUSlname3604,,,,,,
3605,1,CUSfname3605,CUSlname3605,,,,,,
3606,1,CUSfname3606,CUSlname3606,,,,,,
3607,1,CUSfname3607,CUSlname3607,,,,,,
3608,1,CUSfname3608,CUSlname3608,,,,,,
3609,1,CUSfname3609,CUSlname3609,,,,,,
3610,1,CUSfname3610,CUSlname3610,,,,,,
3611,1,CUSfname3611,CUSlname3611,,,,,,
3612,1,CUSfname3612,CUSlname3612,,,,,,
3613,1,CUSfname3613,CUSlname3613,,,,,,
3614,1,CUSfname3614,CUSlname3614,,,,,,
3615,1,CUSfname3615,CUSlname3615,,,,,,
3616,1,CUSfname3616,CUSlname3616,,,,,,
3617,1,CUSfname3617,CUSlname3617,,,,,,
3618,1,CUSfname3618,CUSlname3618,,,,,,
3619,1,CUSfname3619,CUSlname3619,,,,,,
3620,1,CUSfname3620,CUSlname3620,,,,,,
3621,1,CUSfname3621,CUSlname3621,,,,,,
3622,1,CUSfname3622,CUSlname3622,,,,,,
3623,1,CUSfname3623,CUSlname3623,,,,,,
3624,1,CUSfname3624,CUSlname3624,,,,,,
3625,1,CUSfname3625,CUSlname3625,,,,,,
3626,1,CUSfname3626,CUSlname3626,,,,,,
3627,1,CUSfname3627,CUSlname3627,,,,,,
3628,1,CUSfname3628,CUSlname3628,,,,,,
3629,1,CUSfname3629,CUSlname3629,,,,,,
3630,1,CUSfname3630,CUSlname3630,,,,,,
3631,1,CUSfname3631,CUSlname3631,,,,,,
3632,1,CUSfname3632,CUSlname3632,,,,,,
3633,1,CUSfname3633,CUSlname3633,,,,,,
3634,1,CUSfname3634,CUSlname3634,,,,,,
3635,1,CUSfname3635,CUSlname3635,,,,,,
3636,1,CUSfname3636,CUSlname3636,,,,,,
3637,1,CUSfname3637,CUSlname3637,,,,,,
3638,1,CUSfname3638,CUSlname3638,,,,,,
3639,1,CUSfname3639,CUSlname3639,,,,,,
3640,1,CUSfname3640,CUSlname3640,,,,,,
3641,1,CUSfname3641,CUSlname3641,,,,,,
3642,1,CUSfname3642,CUSlname3642,,,,,,
3643,2,CUSfname3643,CUSlname3643,,,,,,
3644,1,CUSfname3644,CUSlname3644,,,,,,
3645,1,CUSfname3645,CUSlname3645,,,,,,
3646,1,CUSfname3646,CUSlname3646,,,,,,
3647,1,CUSfname3647,CUSlname3647,,,,,,
3648,1,CUSfname3648,CUSlname3648,,,,,,
3649,1,CUSfname3649,CUSlname3649,,,,,,
3650,1,CUSfname3650,CUSlname3650,,,,,,
3651,1,CUSfname3651,CUSlname3651,,,,,,
3652,1,CUSfname3652,CUSlname3652,,,,,,
3653,1,CUSfname3653,CUSlname3653,,,,,,
3654,1,CUSfname3654,CUSlname3654,,,,,,
3655,1,CUSfname3655,CUSlname3655,,,,,,
3656,1,CUSfname3656,CUSlname3656,,,,,,
3657,1,CUSfname3657,CUSlname3657,,,,,,
3658,1,CUSfname3658,CUSlname3658,,,,,,
3659,1,CUSfname3659,CUSlname3659,,,,,,
3660,1,CUSfname3660,CUSlname3660,,,,,,
3661,1,CUSfname3661,CUSlname3661,,,,,,
3662,1,CUSfname3662,CUSlname3662,,,,,,
3663,1,CUSfname3663,CUSlname3663,,,,,,
3664,1,CUSfname3664,CUSlname3664,,,,,,
3665,1,CUSfname3665,CUSlname3665,,,,,,
3666,1,CUSfname3666,CUSlname3666,,,,,,
3667,1,CUSfname3667,CUSlname3667,,,,,,
3668,1,CUSfname3668,CUSlname3668,,,,,,
3669,1,CUSfname3669,CUSlname3669,,,,,,
3670,1,CUSfname3670,CUSlname3670,,,,,,
3671,1,CUSfname3671,CUSlname3671,,,,,,
3672,1,CUSfname3672,CUSlname3672,,,,,,
3673,1,CUSfname3673,CUSlname3673,,,,,,
3674,1,CUSfname3674,CUSlname3674,,,,,,
3675,1,CUSfname3675,CUSlname3675,,,,,,
3676,1,CUSfname3676,CUSlname3676,,,,,,
3677,1,CUSfname3677,CUSlname3677,,,,,,
3678,1,CUSfname3678,CUSlname3678,,,,,,
3679,1,CUSfname3679,CUSlname3679,,,,,,
3680,1,CUSfname3680,CUSlname3680,,,,,,
3681,1,CUSfname3681,CUSlname3681,,,,,,
3682,1,CUSfname3682,CUSlname3682,,,,,,
3683,1,CUSfname3683,CUSlname3683,,,,,,
3684,1,CUSfname3684,CUSlname3684,,,,,,
3685,1,CUSfname3685,CUSlname3685,,,,,,
3686,1,CUSfname3686,CUSlname3686,,,,,,
3687,1,CUSfname3687,CUSlname3687,,,,,,
3688,1,CUSfname3688,CUSlname3688,,,,,,
3689,1,CUSfname3689,CUSlname3689,,,,,,
3690,1,CUSfname3690,CUSlname3690,,,,,,
3691,1,CUSfname3691,CUSlname3691,,,,,,
3692,1,CUSfname3692,CUSlname3692,,,,,,
3693,1,CUSfname3693,CUSlname3693,,,,,,
3694,1,CUSfname3694,CUSlname3694,,,,,,
3695,1,CUSfname3695,CUSlname3695,,,,,,
3696,1,CUSfname3696,CUSlname3696,,,,,,
3697,1,CUSfname3697,CUSlname3697,,,,,,
3698,1,CUSfname3698,CUSlname3698,,,,,,
3699,1,CUSfname3699,CUSlname3699,,,,,,
3700,1,CUSfname3700,CUSlname3700,,,,,,
3701,1,CUSfname3701,CUSlname3701,,,,,,
3702,1,CUSfname3702,CUSlname3702,,,,,,
3703,1,CUSfname3703,CUSlname3703,,,,,,
3704,1,CUSfname3704,CUSlname3704,,,,,,
3705,1,CUSfname3705,CUSlname3705,,,,,,
3706,1,CUSfname3706,CUSlname3706,,,,,,
3707,1,CUSfname3707,CUSlname3707,,,,,,
3708,1,CUSfname3708,CUSlname3708,,,,,,
3709,1,CUSfname3709,CUSlname3709,,,,,,
3710,1,CUSfname3710,CUSlname3710,,,,,,
3711,1,CUSfname3711,CUSlname3711,,,,,,
3712,1,CUSfname3712,CUSlname3712,,,,,,
3713,1,CUSfname3713,CUSlname3713,,,,,,
3714,1,CUSfname3714,CUSlname3714,,,,,,
3715,1,CUSfname3715,CUSlname3715,,,,,,
3716,1,CUSfname3716,CUSlname3716,,,,,,
3717,1,CUSfname3717,CUSlname3717,,,,,,
3718,1,CUSfname3718,CUSlname3718,,,,,,
3719,1,CUSfname3719,CUSlname3719,,,,,,
3720,1,CUSfname3720,CUSlname3720,,,,,,
3721,1,CUSfname3721,CUSlname3721,,,,,,
